condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
AAV8-RK-PDE6B,3,1,-1.7,131.6,12.01
AAV8-RK-PDE6B,3,1,-1.7,131.8,13.45
AAV8-RK-PDE6B,3,1,-1.7,132.0,13.98
AAV8-RK-PDE6B,3,1,-1.7,132.2,13.7
AAV8-RK-PDE6B,3,1,-1.7,132.4,12.73
AAV8-RK-PDE6B,3,1,-1.7,132.6,11.28
AAV8-RK-PDE6B,3,1,-1.7,132.8,9.56
AAV8-RK-PDE6B,3,1,-1.7,133.0,7.79
AAV8-RK-PDE6B,3,1,-1.7,133.2,6.2
AAV8-RK-PDE6B,3,1,-1.7,133.4,4.98
AAV8-RK-PDE6B,3,1,-1.7,133.6,4.28
AAV8-RK-PDE6B,3,1,-1.7,133.8,4.18
AAV8-RK-PDE6B,3,1,-1.7,134.0,4.71
AAV8-RK-PDE6B,3,1,-1.7,134.2,5.82
AAV8-RK-PDE6B,3,1,-1.7,134.4,7.41
AAV8-RK-PDE6B,3,1,-1.7,134.6,9.29
AAV8-RK-PDE6B,3,1,-1.7,134.8,11.24
AAV8-RK-PDE6B,3,1,-1.7,135.0,13.02
AAV8-RK-PDE6B,3,1,-1.7,135.2,14.36
AAV8-RK-PDE6B,3,1,-1.7,135.4,15.03
AAV8-RK-PDE6B,3,1,-1.7,135.6,14.82
AAV8-RK-PDE6B,3,1,-1.7,135.8,13.59
AAV8-RK-PDE6B,3,1,-1.7,136.0,11.29
AAV8-RK-PDE6B,3,1,-1.7,136.2,7.95
AAV8-RK-PDE6B,3,1,-1.7,136.4,3.69
AAV8-RK-PDE6B,3,1,-1.7,136.6,-1.26
AAV8-RK-PDE6B,3,1,-1.7,136.8,-6.62
AAV8-RK-PDE6B,3,1,-1.7,137.0,-12.02
AAV8-RK-PDE6B,3,1,-1.7,137.2,-17.11
AAV8-RK-PDE6B,3,1,-1.7,137.4,-21.51
AAV8-RK-PDE6B,3,1,-1.7,137.6,-24.9
AAV8-RK-PDE6B,3,1,-1.7,137.8,-27.01
AAV8-RK-PDE6B,3,1,-1.7,138.0,-27.69
AAV8-RK-PDE6B,3,1,-1.7,138.2,-26.88
AAV8-RK-PDE6B,3,1,-1.7,138.4,-24.65
AAV8-RK-PDE6B,3,1,-1.7,138.6,-21.16
AAV8-RK-PDE6B,3,1,-1.7,138.8,-16.7
AAV8-RK-PDE6B,3,1,-1.7,139.0,-11.61
AAV8-RK-PDE6B,3,1,-1.7,139.2,-6.27
AAV8-RK-PDE6B,3,1,-1.7,139.4,-1.06
AAV8-RK-PDE6B,3,1,-1.7,139.6,3.66
AAV8-RK-PDE6B,3,1,-1.7,139.8,7.61
AAV8-RK-PDE6B,3,1,-1.7,140.0,10.59
AAV8-RK-PDE6B,3,1,-1.7,140.2,12.5
AAV8-RK-PDE6B,3,1,-1.7,140.4,13.38
AAV8-RK-PDE6B,3,1,-1.7,140.6,13.33
AAV8-RK-PDE6B,3,1,-1.7,140.8,12.56
AAV8-RK-PDE6B,3,1,-1.7,141.0,11.33
AAV8-RK-PDE6B,3,1,-1.7,141.2,9.93
AAV8-RK-PDE6B,3,1,-1.7,141.4,8.64
AAV8-RK-PDE6B,3,1,-1.7,141.6,7.72
AAV8-RK-PDE6B,3,1,-1.7,141.8,7.35
AAV8-RK-PDE6B,3,1,-1.7,142.0,7.63
AAV8-RK-PDE6B,3,1,-1.7,142.2,8.59
AAV8-RK-PDE6B,3,1,-1.7,142.4,10.18
AAV8-RK-PDE6B,3,1,-1.7,142.6,12.28
AAV8-RK-PDE6B,3,1,-1.7,142.8,14.71
AAV8-RK-PDE6B,3,1,-1.7,143.0,17.27
AAV8-RK-PDE6B,3,1,-1.7,143.2,19.77
AAV8-RK-PDE6B,3,1,-1.7,143.4,22.02
AAV8-RK-PDE6B,3,1,-1.7,143.6,23.9
AAV8-RK-PDE6B,3,1,-1.7,143.8,25.29
AAV8-RK-PDE6B,3,1,-1.7,144.0,26.18
AAV8-RK-PDE6B,3,1,-1.7,144.2,26.56
AAV8-RK-PDE6B,3,1,-1.7,144.4,26.49
AAV8-RK-PDE6B,3,1,-1.7,144.6,26.02
AAV8-RK-PDE6B,3,1,-1.7,144.8,25.25
AAV8-RK-PDE6B,3,1,-1.7,145.0,24.23
AAV8-RK-PDE6B,3,1,-1.7,145.2,23.01
AAV8-RK-PDE6B,3,1,-1.7,145.4,21.62
AAV8-RK-PDE6B,3,1,-1.7,145.6,20.07
AAV8-RK-PDE6B,3,1,-1.7,145.8,18.32
AAV8-RK-PDE6B,3,1,-1.7,146.0,16.37
AAV8-RK-PDE6B,3,1,-1.7,146.2,14.19
AAV8-RK-PDE6B,3,1,-1.7,146.4,11.79
AAV8-RK-PDE6B,3,1,-1.7,146.6,9.21
AAV8-RK-PDE6B,3,1,-1.7,146.8,6.51
AAV8-RK-PDE6B,3,1,-1.7,147.0,3.8
AAV8-RK-PDE6B,3,1,-1.7,147.2,1.24
AAV8-RK-PDE6B,3,1,-1.7,147.4,-1.03
AAV8-RK-PDE6B,3,1,-1.7,147.6,-2.86
AAV8-RK-PDE6B,3,1,-1.7,147.8,-4.1
AAV8-RK-PDE6B,3,1,-1.7,148.0,-4.68
AAV8-RK-PDE6B,3,1,-1.7,148.2,-4.58
AAV8-RK-PDE6B,3,1,-1.7,148.4,-3.85
AAV8-RK-PDE6B,3,1,-1.7,148.6,-2.62
AAV8-RK-PDE6B,3,1,-1.7,148.8,-1.06
AAV8-RK-PDE6B,3,1,-1.7,149.0,0.58
AAV8-RK-PDE6B,3,1,-1.7,149.2,2.05
AAV8-RK-PDE6B,3,1,-1.7,149.4,3.11
AAV8-RK-PDE6B,3,1,-1.7,149.6,3.56
AAV8-RK-PDE6B,3,1,-1.7,149.8,3.27
AAV8-RK-PDE6B,3,1,-1.7,150.0,2.21
AAV8-RK-PDE6B,3,1,-1.7,150.2,0.45
AAV8-RK-PDE6B,3,1,-1.7,150.4,-1.85
AAV8-RK-PDE6B,3,1,-1.7,150.6,-4.42
AAV8-RK-PDE6B,3,1,-1.7,150.8,-6.95
AAV8-RK-PDE6B,3,1,-1.7,151.0,-9.12
AAV8-RK-PDE6B,3,1,-1.7,151.2,-10.6
AAV8-RK-PDE6B,3,1,-1.7,151.4,-11.14
AAV8-RK-PDE6B,3,1,-1.7,151.6,-10.59
AAV8-RK-PDE6B,3,1,-1.7,151.8,-8.91
AAV8-RK-PDE6B,3,1,-1.7,152.0,2.45
AAV8-RK-PDE6B,3,1,-1.7,152.2,-3.83
AAV8-RK-PDE6B,3,1,-1.7,152.4,-9.62
AAV8-RK-PDE6B,3,1,-1.7,152.6,-14.49
AAV8-RK-PDE6B,3,1,-1.7,152.8,-18.14
AAV8-RK-PDE6B,3,1,-1.7,153.0,-20.41
AAV8-RK-PDE6B,3,1,-1.7,153.2,-21.28
AAV8-RK-PDE6B,3,1,-1.7,153.4,-20.86
AAV8-RK-PDE6B,3,1,-1.7,153.6,-19.39
AAV8-RK-PDE6B,3,1,-1.7,153.8,-17.17
AAV8-RK-PDE6B,3,1,-1.7,154.0,-14.56
AAV8-RK-PDE6B,3,1,-1.7,154.2,-11.89
AAV8-RK-PDE6B,3,1,-1.7,154.4,-9.44
AAV8-RK-PDE6B,3,1,-1.7,154.6,-7.43
AAV8-RK-PDE6B,3,1,-1.7,154.8,-5.98
AAV8-RK-PDE6B,3,1,-1.7,155.0,-5.08
AAV8-RK-PDE6B,3,1,-1.7,155.2,-4.68
AAV8-RK-PDE6B,3,1,-1.7,155.4,-4.6
AAV8-RK-PDE6B,3,1,-1.7,155.6,-4.67
AAV8-RK-PDE6B,3,1,-1.7,155.8,-4.69
AAV8-RK-PDE6B,3,1,-1.7,156.0,-4.49
AAV8-RK-PDE6B,3,1,-1.7,156.2,-3.95
AAV8-RK-PDE6B,3,1,-1.7,156.4,-3.03
AAV8-RK-PDE6B,3,1,-1.7,156.6,-1.77
AAV8-RK-PDE6B,3,1,-1.7,156.8,-0.27
AAV8-RK-PDE6B,3,1,-1.7,157.0,1.32
AAV8-RK-PDE6B,3,1,-1.7,157.2,2.81
AAV8-RK-PDE6B,3,1,-1.7,157.4,4.03
AAV8-RK-PDE6B,3,1,-1.7,157.6,4.82
AAV8-RK-PDE6B,3,1,-1.7,157.8,5.11
AAV8-RK-PDE6B,3,1,-1.7,158.0,4.9
AAV8-RK-PDE6B,3,1,-1.7,158.2,4.25
AAV8-RK-PDE6B,3,1,-1.7,158.4,3.33
AAV8-RK-PDE6B,3,1,-1.7,158.6,2.34
AAV8-RK-PDE6B,3,1,-1.7,158.8,1.53
AAV8-RK-PDE6B,3,1,-1.7,159.0,1.13
AAV8-RK-PDE6B,3,1,-1.7,159.2,1.34
AAV8-RK-PDE6B,3,1,-1.7,159.4,2.28
AAV8-RK-PDE6B,3,1,-1.7,159.6,3.98
AAV8-RK-PDE6B,3,1,-1.7,159.8,6.37
AAV8-RK-PDE6B,3,1,-1.7,160.0,9.28
AAV8-RK-PDE6B,3,1,-1.7,160.2,12.42
AAV8-RK-PDE6B,3,1,-1.7,160.4,15.49
AAV8-RK-PDE6B,3,1,-1.7,160.6,18.12
AAV8-RK-PDE6B,3,1,-1.7,160.8,19.99
AAV8-RK-PDE6B,3,1,-1.7,161.0,20.82
AAV8-RK-PDE6B,3,1,-1.7,161.2,20.42
AAV8-RK-PDE6B,3,1,-1.7,161.4,18.74
AAV8-RK-PDE6B,3,1,-1.7,161.6,15.82
AAV8-RK-PDE6B,3,1,-1.7,161.8,11.86
AAV8-RK-PDE6B,3,1,-1.7,162.0,7.12
AAV8-RK-PDE6B,3,1,-1.7,162.2,1.99
AAV8-RK-PDE6B,3,1,-1.7,162.4,-3.15
AAV8-RK-PDE6B,3,1,-1.7,162.6,-7.89
AAV8-RK-PDE6B,3,1,-1.7,162.8,-11.91
AAV8-RK-PDE6B,3,1,-1.7,163.0,-14.92
AAV8-RK-PDE6B,3,1,-1.7,163.2,-16.76
AAV8-RK-PDE6B,3,1,-1.7,163.4,-17.39
AAV8-RK-PDE6B,3,1,-1.7,163.6,-16.88
AAV8-RK-PDE6B,3,1,-1.7,163.8,-15.39
AAV8-RK-PDE6B,3,1,-1.7,164.0,-13.16
AAV8-RK-PDE6B,3,1,-1.7,164.2,-10.47
AAV8-RK-PDE6B,3,1,-1.7,164.4,-7.6
AAV8-RK-PDE6B,3,1,-1.7,164.6,-4.8
AAV8-RK-PDE6B,3,1,-1.7,164.8,-2.3
AAV8-RK-PDE6B,3,1,-1.7,165.0,-0.21
AAV8-RK-PDE6B,3,1,-1.7,165.2,1.42
AAV8-RK-PDE6B,3,1,-1.7,165.4,2.58
AAV8-RK-PDE6B,3,1,-1.7,165.6,3.36
AAV8-RK-PDE6B,3,1,-1.7,165.8,3.87
AAV8-RK-PDE6B,3,1,-1.7,166.0,4.23
AAV8-RK-PDE6B,3,1,-1.7,166.2,4.54
AAV8-RK-PDE6B,3,1,-1.7,166.4,4.87
AAV8-RK-PDE6B,3,1,-1.7,166.6,5.24
AAV8-RK-PDE6B,3,1,-1.7,166.8,5.63
AAV8-RK-PDE6B,3,1,-1.7,167.0,5.97
AAV8-RK-PDE6B,3,1,-1.7,167.2,6.16
AAV8-RK-PDE6B,3,1,-1.7,167.4,6.07
AAV8-RK-PDE6B,3,1,-1.7,167.6,5.62
AAV8-RK-PDE6B,3,1,-1.7,167.8,4.75
AAV8-RK-PDE6B,3,1,-1.7,168.0,3.44
AAV8-RK-PDE6B,3,1,-1.7,168.2,1.76
AAV8-RK-PDE6B,3,1,-1.7,168.4,-0.16
AAV8-RK-PDE6B,3,1,-1.7,168.6,-2.14
AAV8-RK-PDE6B,3,1,-1.7,168.8,-3.97
AAV8-RK-PDE6B,3,1,-1.7,169.0,-5.41
AAV8-RK-PDE6B,3,1,-1.7,169.2,-6.26
AAV8-RK-PDE6B,3,1,-1.7,169.4,-6.35
AAV8-RK-PDE6B,3,1,-1.7,169.6,-5.6
AAV8-RK-PDE6B,3,1,-1.7,169.8,-4.02
AAV8-RK-PDE6B,3,1,-1.7,170.0,-1.73
AAV8-RK-PDE6B,3,1,-1.7,170.2,1.09
AAV8-RK-PDE6B,3,1,-1.7,170.4,4.14
AAV8-RK-PDE6B,3,1,-1.7,170.6,7.1
AAV8-RK-PDE6B,3,1,-1.7,170.8,9.65
AAV8-RK-PDE6B,3,1,-1.7,171.0,11.46
AAV8-RK-PDE6B,3,1,-1.7,171.2,12.3
AAV8-RK-PDE6B,3,1,-1.7,171.4,12.01
AAV8-RK-PDE6B,3,1,-1.7,171.6,10.57
AAV8-RK-PDE6B,3,1,-1.7,171.8,8.07
AAV8-RK-PDE6B,3,1,-1.7,172.0,4.71
AAV8-RK-PDE6B,3,1,-1.7,172.2,0.79
AAV8-RK-PDE6B,3,1,-1.7,172.4,-3.31
AAV8-RK-PDE6B,3,1,-1.7,172.6,-7.21
AAV8-RK-PDE6B,3,1,-1.7,172.8,-10.54
AAV8-RK-PDE6B,3,1,-1.7,173.0,-12.96
AAV8-RK-PDE6B,3,1,-1.7,173.2,-14.26
AAV8-RK-PDE6B,3,1,-1.7,173.4,-14.32
AAV8-RK-PDE6B,3,1,-1.7,173.6,-13.15
AAV8-RK-PDE6B,3,1,-1.7,173.8,-10.87
AAV8-RK-PDE6B,3,1,-1.7,174.0,-7.71
AAV8-RK-PDE6B,3,1,-1.7,174.2,-3.97
AAV8-RK-PDE6B,3,1,-1.7,174.4,-0.01
AAV8-RK-PDE6B,3,1,-1.7,174.6,3.84
AAV8-RK-PDE6B,3,1,-1.7,174.8,7.26
AAV8-RK-PDE6B,3,1,-1.7,175.0,10.0
AAV8-RK-PDE6B,3,1,-1.7,175.2,11.9
AAV8-RK-PDE6B,3,1,-1.7,175.4,12.89
AAV8-RK-PDE6B,3,1,-1.7,175.6,13.01
AAV8-RK-PDE6B,3,1,-1.7,175.8,12.35
AAV8-RK-PDE6B,3,1,-1.7,176.0,11.09
AAV8-RK-PDE6B,3,1,-1.7,176.2,9.44
AAV8-RK-PDE6B,3,1,-1.7,176.4,7.61
AAV8-RK-PDE6B,3,1,-1.7,176.6,5.8
AAV8-RK-PDE6B,3,1,-1.7,176.8,4.17
AAV8-RK-PDE6B,3,1,-1.7,177.0,2.83
AAV8-RK-PDE6B,3,1,-1.7,177.2,1.82
AAV8-RK-PDE6B,3,1,-1.7,177.4,1.16
AAV8-RK-PDE6B,3,1,-1.7,177.6,0.79
AAV8-RK-PDE6B,3,1,-1.7,177.8,0.65
AAV8-RK-PDE6B,3,1,-1.7,178.0,0.66
AAV8-RK-PDE6B,3,1,-1.7,178.2,0.76
AAV8-RK-PDE6B,3,1,-1.7,178.4,0.89
AAV8-RK-PDE6B,3,1,-1.7,178.6,1.04
AAV8-RK-PDE6B,3,1,-1.7,178.8,1.21
AAV8-RK-PDE6B,3,1,-1.7,179.0,1.44
AAV8-RK-PDE6B,3,1,-1.7,179.2,1.76
AAV8-RK-PDE6B,3,1,-1.7,179.4,2.23
AAV8-RK-PDE6B,3,1,-1.7,179.6,2.87
AAV8-RK-PDE6B,3,1,-1.7,179.8,3.67
AAV8-RK-PDE6B,3,1,-1.7,180.0,4.61
AAV8-RK-PDE6B,3,1,-1.7,180.2,5.59
AAV8-RK-PDE6B,3,1,-1.7,180.4,6.51
AAV8-RK-PDE6B,3,1,-1.7,180.6,7.24
AAV8-RK-PDE6B,3,1,-1.7,180.8,7.63
AAV8-RK-PDE6B,3,1,-1.7,181.0,7.57
AAV8-RK-PDE6B,3,1,-1.7,181.2,6.96
AAV8-RK-PDE6B,3,1,-1.7,181.4,5.78
AAV8-RK-PDE6B,3,1,-1.7,181.6,4.06
AAV8-RK-PDE6B,3,1,-1.7,181.8,1.9
AAV8-RK-PDE6B,3,1,-1.7,182.0,-0.55
AAV8-RK-PDE6B,3,1,-1.7,182.2,-3.05
AAV8-RK-PDE6B,3,1,-1.7,182.4,-5.36
AAV8-RK-PDE6B,3,1,-1.7,182.6,-7.25
AAV8-RK-PDE6B,3,1,-1.7,182.8,-8.49
AAV8-RK-PDE6B,3,1,-1.7,183.0,-8.9
AAV8-RK-PDE6B,3,1,-1.7,183.2,-8.41
AAV8-RK-PDE6B,3,1,-1.7,183.4,-7.0
AAV8-RK-PDE6B,3,1,-1.7,183.6,-4.77
AAV8-RK-PDE6B,3,1,-1.7,183.8,-1.89
AAV8-RK-PDE6B,3,1,-1.7,184.0,1.41
AAV8-RK-PDE6B,3,1,-1.7,184.2,4.83
AAV8-RK-PDE6B,3,1,-1.7,184.4,8.08
AAV8-RK-PDE6B,3,1,-1.7,184.6,10.9
AAV8-RK-PDE6B,3,1,-1.7,184.8,13.04
AAV8-RK-PDE6B,3,1,-1.7,185.0,14.38
AAV8-RK-PDE6B,3,1,-1.7,185.2,14.84
AAV8-RK-PDE6B,3,1,-1.7,185.4,14.46
AAV8-RK-PDE6B,3,1,-1.7,185.6,13.34
AAV8-RK-PDE6B,3,1,-1.7,185.8,11.68
AAV8-RK-PDE6B,3,1,-1.7,186.0,9.68
AAV8-RK-PDE6B,3,1,-1.7,186.2,7.59
AAV8-RK-PDE6B,3,1,-1.7,186.4,5.63
AAV8-RK-PDE6B,3,1,-1.7,186.6,3.95
AAV8-RK-PDE6B,3,1,-1.7,186.8,2.67
AAV8-RK-PDE6B,3,1,-1.7,187.0,1.82
AAV8-RK-PDE6B,3,1,-1.7,187.2,1.37
AAV8-RK-PDE6B,3,1,-1.7,187.4,1.21
AAV8-RK-PDE6B,3,1,-1.7,187.6,1.19
AAV8-RK-PDE6B,3,1,-1.7,187.8,1.16
AAV8-RK-PDE6B,3,1,-1.7,188.0,0.97
AAV8-RK-PDE6B,3,1,-1.7,188.2,0.49
AAV8-RK-PDE6B,3,1,-1.7,188.4,-0.33
AAV8-RK-PDE6B,3,1,-1.7,188.6,-1.49
AAV8-RK-PDE6B,3,1,-1.7,188.8,-2.9
AAV8-RK-PDE6B,3,1,-1.7,189.0,-4.45
AAV8-RK-PDE6B,3,1,-1.7,189.2,-5.95
AAV8-RK-PDE6B,3,1,-1.7,189.4,-7.21
AAV8-RK-PDE6B,3,1,-1.7,189.6,-8.06
AAV8-RK-PDE6B,3,1,-1.7,189.8,-8.37
AAV8-RK-PDE6B,3,1,-1.7,190.0,-8.06
AAV8-RK-PDE6B,3,1,-1.7,190.2,-7.17
AAV8-RK-PDE6B,3,1,-1.7,190.4,-5.77
AAV8-RK-PDE6B,3,1,-1.7,190.6,-4.05
AAV8-RK-PDE6B,3,1,-1.7,190.8,-2.26
AAV8-RK-PDE6B,3,1,-1.7,191.0,-0.64
AAV8-RK-PDE6B,3,1,-1.7,191.2,0.53
AAV8-RK-PDE6B,3,1,-1.7,191.4,1.03
AAV8-RK-PDE6B,3,1,-1.7,191.6,0.7
AAV8-RK-PDE6B,3,1,-1.7,191.8,-0.51
AAV8-RK-PDE6B,3,1,-1.7,192.0,-14.55
AAV8-RK-PDE6B,3,1,-1.7,192.2,-23.89
AAV8-RK-PDE6B,3,1,-1.7,192.4,-32.31
AAV8-RK-PDE6B,3,1,-1.7,192.6,-39.31
AAV8-RK-PDE6B,3,1,-1.7,192.8,-44.51
AAV8-RK-PDE6B,3,1,-1.7,193.0,-47.66
AAV8-RK-PDE6B,3,1,-1.7,193.2,-48.66
AAV8-RK-PDE6B,3,1,-1.7,193.4,-47.56
AAV8-RK-PDE6B,3,1,-1.7,193.6,-44.53
AAV8-RK-PDE6B,3,1,-1.7,193.8,-39.87
AAV8-RK-PDE6B,3,1,-1.7,194.0,-33.95
AAV8-RK-PDE6B,3,1,-1.7,194.2,-27.2
AAV8-RK-PDE6B,3,1,-1.7,194.4,-20.07
AAV8-RK-PDE6B,3,1,-1.7,194.6,-12.98
AAV8-RK-PDE6B,3,1,-1.7,194.8,-6.3
AAV8-RK-PDE6B,3,1,-1.7,195.0,-0.35
AAV8-RK-PDE6B,3,1,-1.7,195.2,4.66
AAV8-RK-PDE6B,3,1,-1.7,195.4,8.57
AAV8-RK-PDE6B,3,1,-1.7,195.6,11.35
AAV8-RK-PDE6B,3,1,-1.7,195.8,13.03
AAV8-RK-PDE6B,3,1,-1.7,196.0,13.68
AAV8-RK-PDE6B,3,1,-1.7,196.2,13.47
AAV8-RK-PDE6B,3,1,-1.7,196.4,12.57
AAV8-RK-PDE6B,3,1,-1.7,196.6,11.15
AAV8-RK-PDE6B,3,1,-1.7,196.8,9.42
AAV8-RK-PDE6B,3,1,-1.7,197.0,7.56
AAV8-RK-PDE6B,3,1,-1.7,197.2,5.73
AAV8-RK-PDE6B,3,1,-1.7,197.4,4.05
AAV8-RK-PDE6B,3,1,-1.7,197.6,2.64
AAV8-RK-PDE6B,3,1,-1.7,197.8,1.56
AAV8-RK-PDE6B,3,1,-1.7,198.0,0.86
AAV8-RK-PDE6B,3,1,-1.7,198.2,0.56
AAV8-RK-PDE6B,3,1,-1.7,198.4,0.63
AAV8-RK-PDE6B,3,1,-1.7,198.6,1.02
AAV8-RK-PDE6B,3,1,-1.7,198.8,1.69
AAV8-RK-PDE6B,3,1,-1.7,199.0,2.52
AAV8-RK-PDE6B,3,1,-1.7,199.2,3.43
AAV8-RK-PDE6B,3,1,-1.7,199.4,4.3
AAV8-RK-PDE6B,3,1,-1.7,199.6,5.0
AAV8-RK-PDE6B,3,1,-1.7,199.8,5.45
AAV8-RK-PDE6B,3,1,-1.7,200.0,5.52
AAV8-RK-PDE6B,3,1,-1.7,200.2,5.15
AAV8-RK-PDE6B,3,1,-1.7,200.4,4.28
AAV8-RK-PDE6B,3,1,-1.7,200.6,2.91
AAV8-RK-PDE6B,3,1,-1.7,200.8,1.04
AAV8-RK-PDE6B,3,1,-1.7,201.0,-1.26
AAV8-RK-PDE6B,3,1,-1.7,201.2,-3.91
AAV8-RK-PDE6B,3,1,-1.7,201.4,-6.78
AAV8-RK-PDE6B,3,1,-1.7,201.6,-9.75
AAV8-RK-PDE6B,3,1,-1.7,201.8,-12.68
AAV8-RK-PDE6B,3,1,-1.7,202.0,-15.43
AAV8-RK-PDE6B,3,1,-1.7,202.2,-17.87
AAV8-RK-PDE6B,3,1,-1.7,202.4,-19.91
AAV8-RK-PDE6B,3,1,-1.7,202.6,-21.46
AAV8-RK-PDE6B,3,1,-1.7,202.8,-22.49
AAV8-RK-PDE6B,3,1,-1.7,203.0,-22.96
AAV8-RK-PDE6B,3,1,-1.7,203.2,-22.9
AAV8-RK-PDE6B,3,1,-1.7,203.4,-22.32
AAV8-RK-PDE6B,3,1,-1.7,203.6,-21.25
AAV8-RK-PDE6B,3,1,-1.7,203.8,-19.74
AAV8-RK-PDE6B,3,1,-1.7,204.0,-17.83
AAV8-RK-PDE6B,3,1,-1.7,204.2,-15.56
AAV8-RK-PDE6B,3,1,-1.7,204.4,-12.97
AAV8-RK-PDE6B,3,1,-1.7,204.6,-10.09
AAV8-RK-PDE6B,3,1,-1.7,204.8,-6.98
AAV8-RK-PDE6B,3,1,-1.7,205.0,-3.69
AAV8-RK-PDE6B,3,1,-1.7,205.2,-0.32
AAV8-RK-PDE6B,3,1,-1.7,205.4,3.03
AAV8-RK-PDE6B,3,1,-1.7,205.6,6.23
AAV8-RK-PDE6B,3,1,-1.7,205.8,9.11
AAV8-RK-PDE6B,3,1,-1.7,206.0,11.52
AAV8-RK-PDE6B,3,1,-1.7,206.2,13.28
AAV8-RK-PDE6B,3,1,-1.7,206.4,14.26
AAV8-RK-PDE6B,3,1,-1.7,206.6,14.33
AAV8-RK-PDE6B,3,1,-1.7,206.8,13.45
AAV8-RK-PDE6B,3,1,-1.7,207.0,11.63
AAV8-RK-PDE6B,3,1,-1.7,207.2,9.0
AAV8-RK-PDE6B,3,1,-1.7,207.4,5.74
AAV8-RK-PDE6B,3,1,-1.7,207.6,2.13
AAV8-RK-PDE6B,3,1,-1.7,207.8,-1.49
AAV8-RK-PDE6B,3,1,-1.7,208.0,-4.76
AAV8-RK-PDE6B,3,1,-1.7,208.2,-7.28
AAV8-RK-PDE6B,3,1,-1.7,208.4,-8.71
AAV8-RK-PDE6B,3,1,-1.7,208.6,-8.79
AAV8-RK-PDE6B,3,1,-1.7,208.8,-7.35
AAV8-RK-PDE6B,3,1,-1.7,209.0,-4.35
AAV8-RK-PDE6B,3,1,-1.7,209.2,0.09
AAV8-RK-PDE6B,3,1,-1.7,209.4,5.69
AAV8-RK-PDE6B,3,1,-1.7,209.6,12.07
AAV8-RK-PDE6B,3,1,-1.7,209.8,18.7
AAV8-RK-PDE6B,3,1,-1.7,210.0,25.02
AAV8-RK-PDE6B,3,1,-1.7,210.2,30.43
AAV8-RK-PDE6B,3,1,-1.7,210.4,34.37
AAV8-RK-PDE6B,3,1,-1.7,210.6,36.4
AAV8-RK-PDE6B,3,1,-1.7,210.8,36.17
AAV8-RK-PDE6B,3,1,-1.7,211.0,33.55
AAV8-RK-PDE6B,3,1,-1.7,211.2,28.57
AAV8-RK-PDE6B,3,1,-1.7,211.4,21.48
AAV8-RK-PDE6B,3,1,-1.7,211.6,12.68
AAV8-RK-PDE6B,3,1,-1.7,211.8,2.73
AAV8-RK-PDE6B,3,1,-1.7,212.0,-7.72
AAV8-RK-PDE6B,3,1,-1.7,212.2,-17.99
AAV8-RK-PDE6B,3,1,-1.7,212.4,-27.4
AAV8-RK-PDE6B,3,1,-1.7,212.6,-35.36
AAV8-RK-PDE6B,3,1,-1.7,212.8,-41.42
AAV8-RK-PDE6B,3,1,-1.7,213.0,-45.28
AAV8-RK-PDE6B,3,1,-1.7,213.2,-46.81
AAV8-RK-PDE6B,3,1,-1.7,213.4,-46.09
AAV8-RK-PDE6B,3,1,-1.7,213.6,-43.34
AAV8-RK-PDE6B,3,1,-1.7,213.8,-38.94
AAV8-RK-PDE6B,3,1,-1.7,214.0,-33.34
AAV8-RK-PDE6B,3,1,-1.7,214.2,-27.07
AAV8-RK-PDE6B,3,1,-1.7,214.4,-20.62
AAV8-RK-PDE6B,3,1,-1.7,214.6,-14.46
AAV8-RK-PDE6B,3,1,-1.7,214.8,-8.96
AAV8-RK-PDE6B,3,1,-1.7,215.0,-4.39
AAV8-RK-PDE6B,3,1,-1.7,215.2,-0.9
AAV8-RK-PDE6B,3,1,-1.7,215.4,1.5
AAV8-RK-PDE6B,3,1,-1.7,215.6,2.88
AAV8-RK-PDE6B,3,1,-1.7,215.8,3.4
AAV8-RK-PDE6B,3,1,-1.7,216.0,3.26
AAV8-RK-PDE6B,3,1,-1.7,216.2,2.7
AAV8-RK-PDE6B,3,1,-1.7,216.4,1.92
AAV8-RK-PDE6B,3,1,-1.7,216.6,1.13
AAV8-RK-PDE6B,3,1,-1.7,216.8,0.45
AAV8-RK-PDE6B,3,1,-1.7,217.0,-0.01
AAV8-RK-PDE6B,3,1,-1.7,217.2,-0.23
AAV8-RK-PDE6B,3,1,-1.7,217.4,-0.22
AAV8-RK-PDE6B,3,1,-1.7,217.6,-0.0
AAV8-RK-PDE6B,3,1,-1.7,217.8,0.37
AAV8-RK-PDE6B,3,1,-1.7,218.0,0.86
AAV8-RK-PDE6B,3,1,-1.7,218.2,1.42
AAV8-RK-PDE6B,3,1,-1.7,218.4,2.05
AAV8-RK-PDE6B,3,1,-1.7,218.6,2.75
AAV8-RK-PDE6B,3,1,-1.7,218.8,3.54
AAV8-RK-PDE6B,3,1,-1.7,219.0,4.45
AAV8-RK-PDE6B,3,1,-1.7,219.2,5.48
AAV8-RK-PDE6B,3,1,-1.7,219.4,6.62
AAV8-RK-PDE6B,3,1,-1.7,219.6,7.83
AAV8-RK-PDE6B,3,1,-1.7,219.8,9.03
AAV8-RK-PDE6B,3,1,-1.7,220.0,10.1
AAV8-RK-PDE6B,3,1,-1.7,220.2,10.89
