sample_id,condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,74.0,3.57
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,74.5,2.87
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,75.0,3.95
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,75.5,1.76
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,76.0,2.36
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,76.5,3.95
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,77.0,1.0
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,77.5,1.23
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,78.0,4.18
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,78.5,3.87
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,79.0,3.2
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,79.5,1.89
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,80.0,2.95
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,80.5,6.31
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,81.0,4.3
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,81.5,2.61
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,82.0,2.63
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,82.5,4.72
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,83.0,7.79
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,83.5,4.39
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,84.0,5.4
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,84.5,1.08
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,85.0,3.7
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,85.5,3.34
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,86.0,0.41
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,86.5,3.38
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,87.0,2.21
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,87.5,2.06
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,88.0,4.96
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,88.5,4.35
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,89.0,5.66
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,89.5,3.04
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,90.0,4.09
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,90.5,3.63
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,91.0,2.7
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,91.5,3.04
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,92.0,2.99
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,92.5,2.94
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,93.0,3.47
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,93.5,3.3
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,94.0,6.16
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,94.5,0.48
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,95.0,3.63
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,95.5,3.9
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,96.0,3.49
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,96.5,2.42
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,97.0,5.38
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,97.5,3.74
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,98.0,2.78
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,98.5,2.01
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,99.0,4.2
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,99.5,1.83
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,100.0,3.74
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,100.5,3.39
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,101.0,2.45
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,101.5,2.25
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,102.0,2.82
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,102.5,1.41
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,103.0,2.91
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,103.5,3.35
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,104.0,1.68
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,104.5,5.04
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,105.0,2.33
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,105.5,2.73
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,106.0,4.1
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,106.5,2.74
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,107.0,2.57
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,107.5,2.52
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,108.0,2.61
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,108.5,1.18
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,109.0,4.56
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,109.5,4.0
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,110.0,1.39
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,110.5,2.01
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,111.0,0.71
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,111.5,3.77
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,112.0,5.89
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,112.5,2.14
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,113.0,3.79
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,113.5,1.73
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,114.0,-0.59
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,114.5,2.31
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,115.0,2.16
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,115.5,1.18
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,116.0,1.75
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,116.5,1.99
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,117.0,1.85
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,117.5,2.23
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,118.0,4.16
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,118.5,0.93
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,119.0,1.97
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,119.5,3.37
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,120.0,1.81
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,120.5,3.15
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,121.0,4.0
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,121.5,2.13
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,122.0,4.26
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,122.5,4.27
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,123.0,1.12
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,123.5,2.01
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,124.0,4.22
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,124.5,2.93
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,125.0,2.08
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,125.5,2.84
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,126.0,2.86
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,126.5,0.28
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,127.0,1.59
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,127.5,2.73
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,128.0,0.73
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,128.5,3.42
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,129.0,2.24
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,129.5,3.47
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,130.0,-1.46
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,130.5,1.72
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,131.0,4.92
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,131.5,2.68
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,132.0,2.22
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,132.5,3.6
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,133.0,3.91
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,133.5,-0.39
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,134.0,0.96
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,134.5,3.47
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,135.0,2.36
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,135.5,1.7
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,136.0,4.17
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,136.5,3.11
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,137.0,3.97
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,137.5,0.79
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,138.0,-0.54
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,138.5,2.07
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,139.0,3.23
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,139.5,0.67
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,140.0,0.68
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,140.5,2.62
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,141.0,2.48
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,141.5,3.36
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,142.0,3.55
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,142.5,0.01
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,143.0,1.36
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,143.5,6.37
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,144.0,0.67
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,144.5,1.29
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,145.0,3.52
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,145.5,-1.24
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,146.0,3.13
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,146.5,2.43
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,147.0,0.65
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,147.5,2.83
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,148.0,2.85
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,148.5,2.5
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,149.0,3.41
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,149.5,3.6
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,150.0,3.92
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,150.5,-0.36
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,151.0,1.06
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,151.5,-0.5
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,152.0,3.51
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,152.5,1.77
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,153.0,0.84
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,153.5,3.17
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,154.0,-2.71
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,154.5,-0.88
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,155.0,0.13
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,155.5,3.79
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,156.0,0.39
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,156.5,2.09
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,157.0,-0.22
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,157.5,2.14
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,158.0,3.34
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,158.5,1.87
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,159.0,2.84
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,159.5,1.86
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,160.0,0.18
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,160.5,3.07
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,161.0,0.15
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,161.5,-0.84
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,162.0,0.13
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,162.5,2.78
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,163.0,2.59
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,163.5,1.59
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,164.0,4.53
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,164.5,4.35
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,165.0,0.3
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,165.5,3.22
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,166.0,0.77
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,166.5,2.17
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,167.0,1.98
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,167.5,0.7
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,168.0,1.71
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,168.5,1.71
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,169.0,-1.13
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,169.5,1.08
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,170.0,4.47
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,170.5,2.38
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,171.0,1.37
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,171.5,0.21
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,172.0,1.41
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,172.5,0.79
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,173.0,3.57
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,173.5,0.23
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,174.0,3.53
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,174.5,0.96
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,175.0,0.36
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,175.5,-0.12
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,176.0,-0.09
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,176.5,3.59
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,177.0,2.38
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,177.5,0.39
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,178.0,-0.38
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,178.5,2.61
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,179.0,-0.04
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,179.5,3.24
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,180.0,3.25
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,180.5,3.77
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,181.0,2.48
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,181.5,2.55
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,182.0,0.3
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,182.5,2.39
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,183.0,-2.16
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,183.5,-0.51
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,184.0,0.37
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,184.5,0.77
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,185.0,2.32
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,185.5,0.89
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,186.0,3.32
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,186.5,0.5
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,187.0,-0.37
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,187.5,1.4
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,188.0,-1.88
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,188.5,1.44
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,189.0,2.35
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,189.5,0.99
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,190.0,0.09
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,190.5,2.07
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,191.0,3.23
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,191.5,-0.9
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,192.0,0.41
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,192.5,2.31
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,193.0,1.21
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,193.5,-3.47
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,194.0,1.8
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,194.5,-1.04
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,195.0,-0.23
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,195.5,0.65
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,196.0,-0.79
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,196.5,-1.55
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,197.0,2.89
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,197.5,1.12
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,198.0,-0.52
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,198.5,2.31
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,199.0,3.3
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,199.5,-1.04
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,200.0,1.27
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,200.5,1.97
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,201.0,1.6
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,201.5,-0.73
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,202.0,0.86
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,202.5,0.6
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,203.0,2.39
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,203.5,1.08
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,204.0,2.86
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,204.5,1.98
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,205.0,0.65
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,205.5,3.47
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,206.0,-0.0
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,206.5,0.59
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,207.0,2.33
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,207.5,-0.99
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,208.0,2.09
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,208.5,1.1
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,209.0,-0.08
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,209.5,0.09
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,210.0,-2.27
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,210.5,1.27
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,211.0,0.59
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,211.5,0.72
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,212.0,1.73
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,212.5,1.77
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,213.0,2.81
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,213.5,2.1
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,214.0,0.18
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,214.5,-0.01
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,215.0,3.07
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,215.5,1.37
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,216.0,2.16
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,216.5,-0.53
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,217.0,0.67
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,217.5,2.5
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,218.0,-1.07
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,218.5,2.55
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,219.0,0.17
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,219.5,1.47
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,220.0,1.46
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,220.5,-0.1
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,221.0,3.28
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,221.5,-0.96
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,222.0,1.52
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,222.5,1.82
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,223.0,1.11
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,223.5,3.76
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,224.0,2.3
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,224.5,2.67
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,225.0,-1.57
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,225.5,1.63
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,226.0,2.24
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,226.5,3.5
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,227.0,0.05
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,227.5,1.16
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,228.0,2.98
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,228.5,1.42
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,229.0,0.46
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,229.5,-0.85
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,230.0,-1.17
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,230.5,-1.71
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,231.0,1.14
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,231.5,-0.5
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,232.0,5.12
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,232.5,2.35
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,233.0,-2.58
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,233.5,-0.41
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,234.0,1.04
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,234.5,1.45
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,235.0,-0.93
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,235.5,1.64
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,236.0,1.06
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,236.5,2.5
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,237.0,-0.68
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,237.5,1.1
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,238.0,0.27
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,238.5,1.09
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,239.0,2.29
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,239.5,1.25
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,240.0,2.14
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,240.5,1.77
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,241.0,-0.85
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,241.5,-0.83
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,242.0,0.08
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,242.5,2.94
MOCK-19_LE,AAV8-RK-PDE6B,3,1,-1.7,243.0,-0.4
