condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
Untreated,2,7,3.1,207.0,23.62
Untreated,2,7,3.1,207.2,15.99
Untreated,2,7,3.1,207.4,8.34
Untreated,2,7,3.1,207.6,1.29
Untreated,2,7,3.1,207.8,-4.61
Untreated,2,7,3.1,208.0,-8.96
Untreated,2,7,3.1,208.2,-11.48
Untreated,2,7,3.1,208.4,-12.12
Untreated,2,7,3.1,208.6,-10.97
Untreated,2,7,3.1,208.8,-8.34
Untreated,2,7,3.1,209.0,-4.61
Untreated,2,7,3.1,209.2,-0.28
Untreated,2,7,3.1,209.4,4.13
Untreated,2,7,3.1,209.6,8.13
Untreated,2,7,3.1,209.8,11.32
Untreated,2,7,3.1,210.0,13.4
Untreated,2,7,3.1,210.2,14.22
Untreated,2,7,3.1,210.4,13.78
Untreated,2,7,3.1,210.6,12.19
Untreated,2,7,3.1,210.8,9.7
Untreated,2,7,3.1,211.0,6.61
Untreated,2,7,3.1,211.2,3.27
Untreated,2,7,3.1,211.4,0.02
Untreated,2,7,3.1,211.6,-2.86
Untreated,2,7,3.1,211.8,-5.14
Untreated,2,7,3.1,212.0,-6.7
Untreated,2,7,3.1,212.2,-7.47
Untreated,2,7,3.1,212.4,-7.52
Untreated,2,7,3.1,212.6,-6.91
Untreated,2,7,3.1,212.8,-5.8
Untreated,2,7,3.1,213.0,-4.32
Untreated,2,7,3.1,213.2,-2.6
Untreated,2,7,3.1,213.4,-0.72
Untreated,2,7,3.1,213.6,1.27
Untreated,2,7,3.1,213.8,3.36
Untreated,2,7,3.1,214.0,5.61
Untreated,2,7,3.1,214.2,8.05
Untreated,2,7,3.1,214.4,10.74
Untreated,2,7,3.1,214.6,13.72
Untreated,2,7,3.1,214.8,16.98
Untreated,2,7,3.1,215.0,20.45
Untreated,2,7,3.1,215.2,24.01
Untreated,2,7,3.1,215.4,27.48
Untreated,2,7,3.1,215.6,30.64
Untreated,2,7,3.1,215.8,33.27
Untreated,2,7,3.1,216.0,35.15
Untreated,2,7,3.1,216.2,36.1
Untreated,2,7,3.1,216.4,36.02
Untreated,2,7,3.1,216.6,34.88
Untreated,2,7,3.1,216.8,32.76
Untreated,2,7,3.1,217.0,29.82
Untreated,2,7,3.1,217.2,26.29
Untreated,2,7,3.1,217.4,22.48
Untreated,2,7,3.1,217.6,18.7
Untreated,2,7,3.1,217.8,15.25
Untreated,2,7,3.1,218.0,12.4
Untreated,2,7,3.1,218.2,10.34
Untreated,2,7,3.1,218.4,9.16
Untreated,2,7,3.1,218.6,8.86
Untreated,2,7,3.1,218.8,9.33
Untreated,2,7,3.1,219.0,10.39
Untreated,2,7,3.1,219.2,11.79
Untreated,2,7,3.1,219.4,13.28
Untreated,2,7,3.1,219.6,14.59
Untreated,2,7,3.1,219.8,15.5
Untreated,2,7,3.1,220.0,15.86
Untreated,2,7,3.1,220.2,15.58
Untreated,2,7,3.1,220.4,14.67
Untreated,2,7,3.1,220.6,13.19
Untreated,2,7,3.1,220.8,11.29
Untreated,2,7,3.1,221.0,9.14
Untreated,2,7,3.1,221.2,6.91
Untreated,2,7,3.1,221.4,4.75
Untreated,2,7,3.1,221.6,2.81
Untreated,2,7,3.1,221.8,1.14
Untreated,2,7,3.1,222.0,-0.25
Untreated,2,7,3.1,222.2,-1.38
Untreated,2,7,3.1,222.4,-2.34
Untreated,2,7,3.1,222.6,-3.2
Untreated,2,7,3.1,222.8,-4.04
Untreated,2,7,3.1,223.0,-4.89
Untreated,2,7,3.1,223.2,-5.74
Untreated,2,7,3.1,223.4,-6.52
Untreated,2,7,3.1,223.6,-7.08
Untreated,2,7,3.1,223.8,-7.24
Untreated,2,7,3.1,224.0,-6.8
Untreated,2,7,3.1,224.2,-5.56
Untreated,2,7,3.1,224.4,-3.35
Untreated,2,7,3.1,224.6,-0.1
Untreated,2,7,3.1,224.8,4.18
Untreated,2,7,3.1,225.0,9.35
Untreated,2,7,3.1,225.2,15.15
Untreated,2,7,3.1,225.4,21.21
Untreated,2,7,3.1,225.6,27.09
Untreated,2,7,3.1,225.8,32.31
Untreated,2,7,3.1,226.0,36.39
Untreated,2,7,3.1,226.2,38.93
Untreated,2,7,3.1,226.4,39.64
Untreated,2,7,3.1,226.6,38.37
Untreated,2,7,3.1,226.8,35.17
Untreated,2,7,3.1,227.0,30.24
Untreated,2,7,3.1,227.2,23.97
Untreated,2,7,3.1,227.4,16.89
Untreated,2,7,3.1,227.6,9.6
Untreated,2,7,3.1,227.8,2.74
Untreated,2,7,3.1,228.0,-3.09
Untreated,2,7,3.1,228.2,-7.39
Untreated,2,7,3.1,228.4,-9.81
Untreated,2,7,3.1,228.6,-10.2
Untreated,2,7,3.1,228.8,-8.58
Untreated,2,7,3.1,229.0,-5.19
Untreated,2,7,3.1,229.2,-0.44
Untreated,2,7,3.1,229.4,5.14
Untreated,2,7,3.1,229.6,10.96
Untreated,2,7,3.1,229.8,16.41
Untreated,2,7,3.1,230.0,20.95
Untreated,2,7,3.1,230.2,24.16
Untreated,2,7,3.1,230.4,25.76
Untreated,2,7,3.1,230.6,25.66
Untreated,2,7,3.1,230.8,23.96
Untreated,2,7,3.1,231.0,20.91
Untreated,2,7,3.1,231.2,16.88
Untreated,2,7,3.1,231.4,12.35
Untreated,2,7,3.1,231.6,7.8
Untreated,2,7,3.1,231.8,3.7
Untreated,2,7,3.1,232.0,0.06
Untreated,2,7,3.1,232.2,-1.94
Untreated,2,7,3.1,232.4,-2.73
Untreated,2,7,3.1,232.6,-2.32
Untreated,2,7,3.1,232.8,-0.84
Untreated,2,7,3.1,233.0,1.46
Untreated,2,7,3.1,233.2,4.29
Untreated,2,7,3.1,233.4,7.31
Untreated,2,7,3.1,233.6,10.23
Untreated,2,7,3.1,233.8,12.79
Untreated,2,7,3.1,234.0,14.81
Untreated,2,7,3.1,234.2,16.2
Untreated,2,7,3.1,234.4,16.96
Untreated,2,7,3.1,234.6,17.18
Untreated,2,7,3.1,234.8,16.99
Untreated,2,7,3.1,235.0,16.55
Untreated,2,7,3.1,235.2,16.02
Untreated,2,7,3.1,235.4,15.54
Untreated,2,7,3.1,235.6,15.19
Untreated,2,7,3.1,235.8,15.0
Untreated,2,7,3.1,236.0,14.94
Untreated,2,7,3.1,236.2,14.92
Untreated,2,7,3.1,236.4,14.81
Untreated,2,7,3.1,236.6,14.48
Untreated,2,7,3.1,236.8,13.81
Untreated,2,7,3.1,237.0,12.71
Untreated,2,7,3.1,237.2,11.12
Untreated,2,7,3.1,237.4,9.09
Untreated,2,7,3.1,237.6,6.7
Untreated,2,7,3.1,237.8,4.08
Untreated,2,7,3.1,238.0,1.42
Untreated,2,7,3.1,238.2,-1.07
Untreated,2,7,3.1,238.4,-3.2
Untreated,2,7,3.1,238.6,-4.79
Untreated,2,7,3.1,238.8,-5.73
Untreated,2,7,3.1,239.0,-5.95
Untreated,2,7,3.1,239.2,-5.45
Untreated,2,7,3.1,239.4,-4.3
Untreated,2,7,3.1,239.6,-2.63
Untreated,2,7,3.1,239.8,-0.6
Untreated,2,7,3.1,240.0,1.61
Untreated,2,7,3.1,240.2,3.82
Untreated,2,7,3.1,240.4,5.87
Untreated,2,7,3.1,240.6,7.63
Untreated,2,7,3.1,240.8,9.01
Untreated,2,7,3.1,241.0,9.97
Untreated,2,7,3.1,241.2,10.5
Untreated,2,7,3.1,241.4,10.62
Untreated,2,7,3.1,241.6,10.39
Untreated,2,7,3.1,241.8,9.84
Untreated,2,7,3.1,242.0,9.02
Untreated,2,7,3.1,242.2,7.96
Untreated,2,7,3.1,242.4,6.71
Untreated,2,7,3.1,242.6,5.27
Untreated,2,7,3.1,242.8,3.67
Untreated,2,7,3.1,243.0,1.94
Untreated,2,7,3.1,243.2,0.14
Untreated,2,7,3.1,243.4,-1.65
Untreated,2,7,3.1,243.6,-3.31
Untreated,2,7,3.1,243.8,-4.69
Untreated,2,7,3.1,244.0,-5.62
Untreated,2,7,3.1,244.2,-5.92
Untreated,2,7,3.1,244.4,-5.44
Untreated,2,7,3.1,244.6,-4.06
Untreated,2,7,3.1,244.8,-1.72
Untreated,2,7,3.1,245.0,1.56
Untreated,2,7,3.1,245.2,5.65
Untreated,2,7,3.1,245.4,10.35
Untreated,2,7,3.1,245.6,15.34
Untreated,2,7,3.1,245.8,20.27
Untreated,2,7,3.1,246.0,24.74
Untreated,2,7,3.1,246.2,28.35
Untreated,2,7,3.1,246.4,30.76
Untreated,2,7,3.1,246.6,31.69
Untreated,2,7,3.1,246.8,30.99
Untreated,2,7,3.1,247.0,28.66
Untreated,2,7,3.1,247.2,24.83
Untreated,2,7,3.1,247.4,19.75
Untreated,2,7,3.1,247.6,13.83
Untreated,2,7,3.1,247.8,7.51
Untreated,2,7,3.1,248.0,1.3
Untreated,2,7,3.1,248.2,-4.33
Untreated,2,7,3.1,248.4,-8.96
Untreated,2,7,3.1,248.6,-12.3
Untreated,2,7,3.1,248.8,-14.18
Untreated,2,7,3.1,249.0,-14.6
Untreated,2,7,3.1,249.2,-13.68
Untreated,2,7,3.1,249.4,-11.71
Untreated,2,7,3.1,249.6,-9.05
Untreated,2,7,3.1,249.8,-6.12
Untreated,2,7,3.1,250.0,-3.36
Untreated,2,7,3.1,250.2,-1.13
Untreated,2,7,3.1,250.4,0.29
Untreated,2,7,3.1,250.6,0.74
Untreated,2,7,3.1,250.8,0.2
Untreated,2,7,3.1,251.0,-1.2
Untreated,2,7,3.1,251.2,-3.22
Untreated,2,7,3.1,251.4,-5.51
Untreated,2,7,3.1,251.6,-7.71
Untreated,2,7,3.1,251.8,-9.43
Untreated,2,7,3.1,252.0,-10.34
Untreated,2,7,3.1,252.2,-10.22
Untreated,2,7,3.1,252.4,-8.93
Untreated,2,7,3.1,252.6,-6.52
Untreated,2,7,3.1,252.8,-3.14
Untreated,2,7,3.1,253.0,0.93
Untreated,2,7,3.1,253.2,5.32
Untreated,2,7,3.1,253.4,9.63
Untreated,2,7,3.1,253.6,13.45
Untreated,2,7,3.1,253.8,16.43
Untreated,2,7,3.1,254.0,18.31
Untreated,2,7,3.1,254.2,18.93
Untreated,2,7,3.1,254.4,18.3
Untreated,2,7,3.1,254.6,16.51
Untreated,2,7,3.1,254.8,13.81
Untreated,2,7,3.1,255.0,10.52
Untreated,2,7,3.1,255.2,7.0
Untreated,2,7,3.1,255.4,3.62
Untreated,2,7,3.1,255.6,0.72
Untreated,2,7,3.1,255.8,-1.44
Untreated,2,7,3.1,256.0,-2.7
Untreated,2,7,3.1,256.2,-3.0
Untreated,2,7,3.1,256.4,-2.41
Untreated,2,7,3.1,256.6,-1.08
Untreated,2,7,3.1,256.8,0.76
Untreated,2,7,3.1,257.0,2.82
Untreated,2,7,3.1,257.2,4.81
Untreated,2,7,3.1,257.4,6.48
Untreated,2,7,3.1,257.6,7.6
Untreated,2,7,3.1,257.8,8.06
Untreated,2,7,3.1,258.0,7.8
Untreated,2,7,3.1,258.2,6.85
Untreated,2,7,3.1,258.4,5.33
Untreated,2,7,3.1,258.6,3.4
Untreated,2,7,3.1,258.8,1.28
Untreated,2,7,3.1,259.0,-0.83
Untreated,2,7,3.1,259.2,-2.72
Untreated,2,7,3.1,259.4,-4.23
Untreated,2,7,3.1,259.6,-5.25
Untreated,2,7,3.1,259.8,-5.72
Untreated,2,7,3.1,260.0,-5.64
AAV8-RK-PDE6B,3,1,-1.7,0.0,-1.61
AAV8-RK-PDE6B,3,1,-1.7,0.2,-10.06
AAV8-RK-PDE6B,3,1,-1.7,0.4,-17.67
AAV8-RK-PDE6B,3,1,-1.7,0.6,-24.14
AAV8-RK-PDE6B,3,1,-1.7,0.8,-29.27
AAV8-RK-PDE6B,3,1,-1.7,1.0,-32.94
AAV8-RK-PDE6B,3,1,-1.7,1.2,-35.15
AAV8-RK-PDE6B,3,1,-1.7,1.4,-36.0
AAV8-RK-PDE6B,3,1,-1.7,1.6,-35.68
AAV8-RK-PDE6B,3,1,-1.7,1.8,-34.44
AAV8-RK-PDE6B,3,1,-1.7,2.0,-32.58
AAV8-RK-PDE6B,3,1,-1.7,2.2,-30.42
AAV8-RK-PDE6B,3,1,-1.7,2.4,-28.26
AAV8-RK-PDE6B,3,1,-1.7,2.6,-26.33
AAV8-RK-PDE6B,3,1,-1.7,2.8,-24.83
AAV8-RK-PDE6B,3,1,-1.7,3.0,-23.85
AAV8-RK-PDE6B,3,1,-1.7,3.2,-23.41
AAV8-RK-PDE6B,3,1,-1.7,3.4,-23.43
AAV8-RK-PDE6B,3,1,-1.7,3.6,-23.76
AAV8-RK-PDE6B,3,1,-1.7,3.8,-24.2
AAV8-RK-PDE6B,3,1,-1.7,4.0,-24.51
AAV8-RK-PDE6B,3,1,-1.7,4.2,-24.45
AAV8-RK-PDE6B,3,1,-1.7,4.4,-23.83
AAV8-RK-PDE6B,3,1,-1.7,4.6,-22.47
AAV8-RK-PDE6B,3,1,-1.7,4.8,-20.28
AAV8-RK-PDE6B,3,1,-1.7,5.0,-17.24
AAV8-RK-PDE6B,3,1,-1.7,5.2,-13.42
AAV8-RK-PDE6B,3,1,-1.7,5.4,-8.93
AAV8-RK-PDE6B,3,1,-1.7,5.6,-3.96
AAV8-RK-PDE6B,3,1,-1.7,5.8,1.27
AAV8-RK-PDE6B,3,1,-1.7,6.0,6.54
AAV8-RK-PDE6B,3,1,-1.7,6.2,11.61
AAV8-RK-PDE6B,3,1,-1.7,6.4,16.3
AAV8-RK-PDE6B,3,1,-1.7,6.6,20.46
AAV8-RK-PDE6B,3,1,-1.7,6.8,23.99
AAV8-RK-PDE6B,3,1,-1.7,7.0,26.86
AAV8-RK-PDE6B,3,1,-1.7,7.2,29.06
AAV8-RK-PDE6B,3,1,-1.7,7.4,30.65
AAV8-RK-PDE6B,3,1,-1.7,7.6,31.69
AAV8-RK-PDE6B,3,1,-1.7,7.8,32.26
AAV8-RK-PDE6B,3,1,-1.7,8.0,32.42
AAV8-RK-PDE6B,3,1,-1.7,8.2,32.23
AAV8-RK-PDE6B,3,1,-1.7,8.4,31.7
AAV8-RK-PDE6B,3,1,-1.7,8.6,30.84
AAV8-RK-PDE6B,3,1,-1.7,8.8,29.6
AAV8-RK-PDE6B,3,1,-1.7,9.0,27.94
AAV8-RK-PDE6B,3,1,-1.7,9.2,25.83
AAV8-RK-PDE6B,3,1,-1.7,9.4,23.25
AAV8-RK-PDE6B,3,1,-1.7,9.6,20.2
AAV8-RK-PDE6B,3,1,-1.7,9.8,16.75
AAV8-RK-PDE6B,3,1,-1.7,10.0,13.0
AAV8-RK-PDE6B,3,1,-1.7,10.2,9.11
AAV8-RK-PDE6B,3,1,-1.7,10.4,5.3
AAV8-RK-PDE6B,3,1,-1.7,10.6,1.79
AAV8-RK-PDE6B,3,1,-1.7,10.8,-1.16
AAV8-RK-PDE6B,3,1,-1.7,11.0,-3.33
AAV8-RK-PDE6B,3,1,-1.7,11.2,-4.52
AAV8-RK-PDE6B,3,1,-1.7,11.4,-4.6
AAV8-RK-PDE6B,3,1,-1.7,11.6,-3.5
AAV8-RK-PDE6B,3,1,-1.7,11.8,-1.27
AAV8-RK-PDE6B,3,1,-1.7,12.0,1.99
AAV8-RK-PDE6B,3,1,-1.7,12.2,6.05
AAV8-RK-PDE6B,3,1,-1.7,12.4,10.67
AAV8-RK-PDE6B,3,1,-1.7,12.6,-10.55
AAV8-RK-PDE6B,3,1,-1.7,12.8,-9.63
AAV8-RK-PDE6B,3,1,-1.7,13.0,-8.27
AAV8-RK-PDE6B,3,1,-1.7,13.2,-6.58
AAV8-RK-PDE6B,3,1,-1.7,13.4,-4.73
AAV8-RK-PDE6B,3,1,-1.7,13.6,-2.88
AAV8-RK-PDE6B,3,1,-1.7,13.8,-1.2
AAV8-RK-PDE6B,3,1,-1.7,14.0,0.14
AAV8-RK-PDE6B,3,1,-1.7,14.2,1.05
AAV8-RK-PDE6B,3,1,-1.7,14.4,1.46
AAV8-RK-PDE6B,3,1,-1.7,14.6,1.36
AAV8-RK-PDE6B,3,1,-1.7,14.8,0.82
AAV8-RK-PDE6B,3,1,-1.7,15.0,-0.04
AAV8-RK-PDE6B,3,1,-1.7,15.2,-1.08
AAV8-RK-PDE6B,3,1,-1.7,15.4,-2.11
AAV8-RK-PDE6B,3,1,-1.7,15.6,-2.94
AAV8-RK-PDE6B,3,1,-1.7,15.8,-3.43
AAV8-RK-PDE6B,3,1,-1.7,16.0,-3.45
AAV8-RK-PDE6B,3,1,-1.7,16.2,-2.94
AAV8-RK-PDE6B,3,1,-1.7,16.4,-1.9
AAV8-RK-PDE6B,3,1,-1.7,16.6,-0.41
AAV8-RK-PDE6B,3,1,-1.7,16.8,1.42
AAV8-RK-PDE6B,3,1,-1.7,17.0,3.42
AAV8-RK-PDE6B,3,1,-1.7,17.2,5.37
AAV8-RK-PDE6B,3,1,-1.7,17.4,7.09
AAV8-RK-PDE6B,3,1,-1.7,17.6,8.4
AAV8-RK-PDE6B,3,1,-1.7,17.8,9.16
AAV8-RK-PDE6B,3,1,-1.7,18.0,9.29
AAV8-RK-PDE6B,3,1,-1.7,18.2,8.77
AAV8-RK-PDE6B,3,1,-1.7,18.4,7.65
AAV8-RK-PDE6B,3,1,-1.7,18.6,6.04
AAV8-RK-PDE6B,3,1,-1.7,18.8,4.09
AAV8-RK-PDE6B,3,1,-1.7,19.0,1.97
AAV8-RK-PDE6B,3,1,-1.7,19.2,-0.13
AAV8-RK-PDE6B,3,1,-1.7,19.4,-2.06
AAV8-RK-PDE6B,3,1,-1.7,19.6,-3.69
AAV8-RK-PDE6B,3,1,-1.7,19.8,-4.94
AAV8-RK-PDE6B,3,1,-1.7,20.0,-5.77
AAV8-RK-PDE6B,3,1,-1.7,20.2,-6.22
AAV8-RK-PDE6B,3,1,-1.7,20.4,-6.36
AAV8-RK-PDE6B,3,1,-1.7,20.6,-6.29
AAV8-RK-PDE6B,3,1,-1.7,20.8,-6.14
AAV8-RK-PDE6B,3,1,-1.7,21.0,-6.01
AAV8-RK-PDE6B,3,1,-1.7,21.2,-6.01
AAV8-RK-PDE6B,3,1,-1.7,21.4,-6.21
AAV8-RK-PDE6B,3,1,-1.7,21.6,-6.64
AAV8-RK-PDE6B,3,1,-1.7,21.8,-7.28
AAV8-RK-PDE6B,3,1,-1.7,22.0,-8.09
AAV8-RK-PDE6B,3,1,-1.7,22.2,-8.98
AAV8-RK-PDE6B,3,1,-1.7,22.4,-9.86
AAV8-RK-PDE6B,3,1,-1.7,22.6,-10.62
AAV8-RK-PDE6B,3,1,-1.7,22.8,-11.19
AAV8-RK-PDE6B,3,1,-1.7,23.0,-11.5
AAV8-RK-PDE6B,3,1,-1.7,23.2,-11.52
AAV8-RK-PDE6B,3,1,-1.7,23.4,-11.24
AAV8-RK-PDE6B,3,1,-1.7,23.6,-10.7
AAV8-RK-PDE6B,3,1,-1.7,23.8,-9.96
AAV8-RK-PDE6B,3,1,-1.7,24.0,-9.08
AAV8-RK-PDE6B,3,1,-1.7,24.2,-8.13
AAV8-RK-PDE6B,3,1,-1.7,24.4,-7.18
AAV8-RK-PDE6B,3,1,-1.7,24.6,-6.26
AAV8-RK-PDE6B,3,1,-1.7,24.8,-5.4
AAV8-RK-PDE6B,3,1,-1.7,25.0,-4.59
AAV8-RK-PDE6B,3,1,-1.7,25.2,-3.8
AAV8-RK-PDE6B,3,1,-1.7,25.4,-3.01
AAV8-RK-PDE6B,3,1,-1.7,25.6,-2.16
AAV8-RK-PDE6B,3,1,-1.7,25.8,-1.24
AAV8-RK-PDE6B,3,1,-1.7,26.0,-0.22
AAV8-RK-PDE6B,3,1,-1.7,26.2,0.88
AAV8-RK-PDE6B,3,1,-1.7,26.4,2.02
AAV8-RK-PDE6B,3,1,-1.7,26.6,3.12
AAV8-RK-PDE6B,3,1,-1.7,26.8,4.09
AAV8-RK-PDE6B,3,1,-1.7,27.0,4.82
AAV8-RK-PDE6B,3,1,-1.7,27.2,5.23
AAV8-RK-PDE6B,3,1,-1.7,27.4,5.22
AAV8-RK-PDE6B,3,1,-1.7,27.6,4.75
AAV8-RK-PDE6B,3,1,-1.7,27.8,3.81
AAV8-RK-PDE6B,3,1,-1.7,28.0,2.44
AAV8-RK-PDE6B,3,1,-1.7,28.2,0.74
AAV8-RK-PDE6B,3,1,-1.7,28.4,-1.18
AAV8-RK-PDE6B,3,1,-1.7,28.6,-3.16
AAV8-RK-PDE6B,3,1,-1.7,28.8,-5.05
AAV8-RK-PDE6B,3,1,-1.7,29.0,-6.7
AAV8-RK-PDE6B,3,1,-1.7,29.2,-7.98
AAV8-RK-PDE6B,3,1,-1.7,29.4,-8.83
AAV8-RK-PDE6B,3,1,-1.7,29.6,-9.22
AAV8-RK-PDE6B,3,1,-1.7,29.8,-9.19
AAV8-RK-PDE6B,3,1,-1.7,30.0,-8.84
AAV8-RK-PDE6B,3,1,-1.7,30.2,-8.3
AAV8-RK-PDE6B,3,1,-1.7,30.4,-7.72
AAV8-RK-PDE6B,3,1,-1.7,30.6,-7.27
AAV8-RK-PDE6B,3,1,-1.7,30.8,-7.09
AAV8-RK-PDE6B,3,1,-1.7,31.0,-7.28
AAV8-RK-PDE6B,3,1,-1.7,31.2,-7.91
AAV8-RK-PDE6B,3,1,-1.7,31.4,-8.96
AAV8-RK-PDE6B,3,1,-1.7,31.6,-10.36
AAV8-RK-PDE6B,3,1,-1.7,31.8,-11.99
AAV8-RK-PDE6B,3,1,-1.7,32.0,-13.68
AAV8-RK-PDE6B,3,1,-1.7,32.2,-15.25
AAV8-RK-PDE6B,3,1,-1.7,32.4,-16.51
AAV8-RK-PDE6B,3,1,-1.7,32.6,-17.32
AAV8-RK-PDE6B,3,1,-1.7,32.8,-17.56
AAV8-RK-PDE6B,3,1,-1.7,33.0,-17.2
AAV8-RK-PDE6B,3,1,-1.7,33.2,-16.25
AAV8-RK-PDE6B,3,1,-1.7,33.4,-14.78
AAV8-RK-PDE6B,3,1,-1.7,33.6,-12.95
AAV8-RK-PDE6B,3,1,-1.7,33.8,-10.9
AAV8-RK-PDE6B,3,1,-1.7,34.0,-8.81
AAV8-RK-PDE6B,3,1,-1.7,34.2,-6.85
AAV8-RK-PDE6B,3,1,-1.7,34.4,-5.14
AAV8-RK-PDE6B,3,1,-1.7,34.6,-3.73
AAV8-RK-PDE6B,3,1,-1.7,34.8,-2.63
AAV8-RK-PDE6B,3,1,-1.7,35.0,-1.78
AAV8-RK-PDE6B,3,1,-1.7,35.2,-1.03
AAV8-RK-PDE6B,3,1,-1.7,35.4,-0.21
AAV8-RK-PDE6B,3,1,-1.7,35.6,0.86
AAV8-RK-PDE6B,3,1,-1.7,35.8,2.39
AAV8-RK-PDE6B,3,1,-1.7,36.0,4.51
AAV8-RK-PDE6B,3,1,-1.7,36.2,7.32
AAV8-RK-PDE6B,3,1,-1.7,36.4,10.84
AAV8-RK-PDE6B,3,1,-1.7,36.6,15.0
AAV8-RK-PDE6B,3,1,-1.7,36.8,19.63
AAV8-RK-PDE6B,3,1,-1.7,37.0,24.5
AAV8-RK-PDE6B,3,1,-1.7,37.2,29.31
AAV8-RK-PDE6B,3,1,-1.7,37.4,33.75
AAV8-RK-PDE6B,3,1,-1.7,37.6,37.5
AAV8-RK-PDE6B,3,1,-1.7,37.8,40.27
AAV8-RK-PDE6B,3,1,-1.7,38.0,41.84
AAV8-RK-PDE6B,3,1,-1.7,38.2,42.08
AAV8-RK-PDE6B,3,1,-1.7,38.4,40.93
AAV8-RK-PDE6B,3,1,-1.7,38.6,38.47
AAV8-RK-PDE6B,3,1,-1.7,38.8,34.86
AAV8-RK-PDE6B,3,1,-1.7,39.0,30.31
AAV8-RK-PDE6B,3,1,-1.7,39.2,25.13
AAV8-RK-PDE6B,3,1,-1.7,39.4,19.63
AAV8-RK-PDE6B,3,1,-1.7,39.6,14.12
AAV8-RK-PDE6B,3,1,-1.7,39.8,8.88
AAV8-RK-PDE6B,3,1,-1.7,40.0,4.15
AAV8-RK-PDE6B,3,1,-1.7,40.2,0.09
AAV8-RK-PDE6B,3,1,-1.7,40.4,-3.21
AAV8-RK-PDE6B,3,1,-1.7,40.6,-5.74
AAV8-RK-PDE6B,3,1,-1.7,40.8,-7.55
AAV8-RK-PDE6B,3,1,-1.7,41.0,-8.73
AAV8-RK-PDE6B,3,1,-1.7,41.2,-9.41
AAV8-RK-PDE6B,3,1,-1.7,41.4,-9.74
AAV8-RK-PDE6B,3,1,-1.7,41.6,-9.85
AAV8-RK-PDE6B,3,1,-1.7,41.8,-9.86
AAV8-RK-PDE6B,3,1,-1.7,42.0,-9.87
AAV8-RK-PDE6B,3,1,-1.7,42.2,-9.92
AAV8-RK-PDE6B,3,1,-1.7,42.4,-10.04
AAV8-RK-PDE6B,3,1,-1.7,42.6,-10.22
AAV8-RK-PDE6B,3,1,-1.7,42.8,-10.44
AAV8-RK-PDE6B,3,1,-1.7,43.0,-10.66
AAV8-RK-PDE6B,3,1,-1.7,43.2,-10.83
AAV8-RK-PDE6B,3,1,-1.7,43.4,-10.92
AAV8-RK-PDE6B,3,1,-1.7,43.6,-10.92
AAV8-RK-PDE6B,3,1,-1.7,43.8,-10.8
AAV8-RK-PDE6B,3,1,-1.7,44.0,-10.55
AAV8-RK-PDE6B,3,1,-1.7,44.2,-10.17
AAV8-RK-PDE6B,3,1,-1.7,44.4,-9.66
AAV8-RK-PDE6B,3,1,-1.7,44.6,-9.01
AAV8-RK-PDE6B,3,1,-1.7,44.8,-8.19
AAV8-RK-PDE6B,3,1,-1.7,45.0,-7.16
AAV8-RK-PDE6B,3,1,-1.7,45.2,-5.88
AAV8-RK-PDE6B,3,1,-1.7,45.4,-4.3
AAV8-RK-PDE6B,3,1,-1.7,45.6,-2.37
AAV8-RK-PDE6B,3,1,-1.7,45.8,-0.06
AAV8-RK-PDE6B,3,1,-1.7,46.0,2.63
AAV8-RK-PDE6B,3,1,-1.7,46.2,5.68
AAV8-RK-PDE6B,3,1,-1.7,46.4,9.01
AAV8-RK-PDE6B,3,1,-1.7,46.6,12.52
AAV8-RK-PDE6B,3,1,-1.7,46.8,16.06
AAV8-RK-PDE6B,3,1,-1.7,47.0,19.42
AAV8-RK-PDE6B,3,1,-1.7,47.2,22.4
AAV8-RK-PDE6B,3,1,-1.7,47.4,24.78
AAV8-RK-PDE6B,3,1,-1.7,47.6,26.37
AAV8-RK-PDE6B,3,1,-1.7,47.8,26.99
AAV8-RK-PDE6B,3,1,-1.7,48.0,26.53
AAV8-RK-PDE6B,3,1,-1.7,48.2,24.94
AAV8-RK-PDE6B,3,1,-1.7,48.4,22.24
AAV8-RK-PDE6B,3,1,-1.7,48.6,18.54
AAV8-RK-PDE6B,3,1,-1.7,48.8,14.0
AAV8-RK-PDE6B,3,1,-1.7,49.0,8.85
AAV8-RK-PDE6B,3,1,-1.7,49.2,3.39
AAV8-RK-PDE6B,3,1,-1.7,49.4,-2.09
AAV8-RK-PDE6B,3,1,-1.7,49.6,-7.27
AAV8-RK-PDE6B,3,1,-1.7,49.8,-11.88
AAV8-RK-PDE6B,3,1,-1.7,50.0,-15.66
AAV8-RK-PDE6B,3,1,-1.7,50.2,-18.43
AAV8-RK-PDE6B,3,1,-1.7,50.4,-20.07
AAV8-RK-PDE6B,3,1,-1.7,50.6,-20.53
AAV8-RK-PDE6B,3,1,-1.7,50.8,-19.86
AAV8-RK-PDE6B,3,1,-1.7,51.0,-18.15
AAV8-RK-PDE6B,3,1,-1.7,51.2,-15.57
AAV8-RK-PDE6B,3,1,-1.7,51.4,-12.32
AAV8-RK-PDE6B,3,1,-1.7,51.6,-8.65
AAV8-RK-PDE6B,3,1,-1.7,51.8,-4.79
AAV8-RK-PDE6B,3,1,-1.7,52.0,-0.99
